Protocol,Packet_Count,Total_Bytes,Avg_PIAT,Label
17,2,146,5005.163908004761,0
17,2,158,5005.666017532349,0
17,2,146,5003.158092498779,0
89,2,152,10000.79607963562,0
17,2,134,5003.659009933472,0
17,2,146,5000.146865844727,0
17,2,158,5002.155065536499,0
17,2,146,5006.166934967041,0
89,2,152,9969.689130783081,0
17,2,134,5005.16414642334,0
17,2,146,5005.666971206665,0
17,2,158,5005.666017532349,0
17,2,146,5005.163908004761,0
89,2,152,9985.243082046509,0
17,2,134,5005.163908004761,0
17,2,146,5005.16414642334,0
17,2,158,5005.6657791137695,0
17,2,146,5004.662990570068,0
89,2,152,9985.241889953613,0
17,2,134,5005.666017532349,0
17,2,146,5005.666017532349,0
17,2,158,5005.666017532349,0
17,2,146,5005.666017532349,0
89,2,152,10000.79607963562,0
17,2,134,5005.16414642334,0
17,2,146,5005.163908004761,0
17,2,158,5005.666971206665,0
17,2,146,5005.666017532349,0
89,2,152,10000.795125961304,0
17,2,134,5005.163908004761,0
17,2,146,5005.666017532349,0
17,2,158,5005.666017532349,0
17,2,146,5005.163908004761,0
89,2,152,10000.795841217041,0
17,2,134,5005.163908004761,0
17,2,146,5002.154111862183,0
17,2,158,5005.666971206665,0
17,2,146,5005.664825439453,0
89,2,152,10016.350030899048,0
17,2,134,5005.165100097656,0
17,2,146,5005.664825439453,0
17,2,158,5005.666017532349,0
17,2,146,5006.1681270599365,0
89,2,152,10000.79607963562,0
17,2,134,5005.163908004761,0
17,2,146,5005.666971206665,0
17,2,158,5005.665063858032,0
17,2,146,5005.666971206665,0
89,2,152,10000.794887542725,0
17,2,134,5005.165100097656,0
17,2,146,5005.666017532349,0
17,2,158,5005.666017532349,0
17,2,146,5005.163908004761,0
89,2,152,10016.349077224731,0
17,2,134,5005.164861679077,0
17,2,146,5005.163192749023,0
17,2,158,5005.666971206665,0
17,2,146,5005.666017532349,0
89,2,152,10000.79607963562,0
17,2,134,5005.163908004761,0
17,2,146,5005.163908004761,0
17,2,158,5005.666971206665,0
17,2,146,5005.163192749023,0
89,2,152,9985.24284362793,0
17,2,134,5001.151084899902,0
17,2,146,5005.666017532349,0
17,2,158,5005.666017532349,0
17,2,146,5006.167888641357,0
89,2,152,10000.79607963562,0
17,2,134,5005.16414642334,0
17,2,146,5005.16414642334,0
17,2,158,5005.6657791137695,0
17,2,146,5005.667209625244,0
89,2,152,9985.243082046509,0
17,2,134,5005.163908004761,0
17,2,146,5005.666971206665,0
17,2,158,5005.666017532349,0
17,2,146,5005.665063858032,0
89,2,152,10000.795841217041,0
17,2,134,5005.164861679077,0
17,2,146,5002.153158187866,0
17,2,158,5005.666971206665,0
17,2,146,5005.163908004761,0
89,2,152,10000.79607963562,0
17,2,134,5005.163908004761,0
17,2,146,5005.666017532349,0
17,2,158,5005.666017532349,0
17,2,146,5005.666017532349,0
89,2,152,9985.243082046509,0
17,2,134,5005.164861679077,0
17,2,146,5000.648975372314,0
17,2,158,5002.655029296875,0
17,2,146,5003.659009933472,0
89,2,152,9985.241889953613,0
17,2,134,5005.666017532349,0
17,2,146,5005.165100097656,0
17,2,158,5005.664825439453,0
17,2,146,5003.159046173096,0
89,2,152,10000.795841217041,0
17,2,134,5005.665063858032,0
17,2,146,5001.652956008911,0
17,2,158,5000.648021697998,0
17,2,146,5005.666017532349,0
89,2,152,10000.79607963562,0
17,2,134,5005.164861679077,0
17,2,146,5005.162954330444,0
17,2,158,5005.666971206665,0
17,2,146,5005.16414642334,0
89,2,152,10000.79607963562,0
17,2,134,5005.165100097656,0
17,2,146,5005.162954330444,0
17,2,158,5005.666017532349,0
17,2,146,5005.165100097656,0
89,2,152,10000.795841217041,0
17,2,134,5005.16414642334,0
17,2,146,5005.163908004761,0
17,2,158,5005.163908004761,0
17,2,146,5005.165100097656,0
89,2,152,10000.79607963562,0
17,2,134,5005.163908004761,0
17,2,146,5005.163908004761,0
17,2,158,5005.666017532349,0
17,2,146,5005.166053771973,0
89,2,152,9985.243082046509,0
17,2,134,5005.16414642334,0
17,2,146,5005.163908004761,0
17,2,158,5004.662990570068,0
17,2,146,5006.166934967041,0
89,2,152,10000.795841217041,0
17,2,134,5005.165100097656,0
17,2,146,5005.163908004761,0
17,2,158,5005.666017532349,0
17,2,146,5005.666017532349,0
89,2,152,10000.79607963562,0
17,2,134,5005.163908004761,0
17,4,336,471992.1136697133,0
17,2,146,5005.666017532349,0
17,2,158,5002.154111862183,0
17,2,146,5005.666017532349,0
89,2,152,10016.350030899048,0
17,2,134,5005.163908004761,0
17,2,146,5005.666017532349,0
17,2,158,5005.666017532349,0
17,2,146,5005.666971206665,0
89,2,152,10000.79607963562,0
17,2,134,5005.665063858032,0
17,2,146,5005.666971206665,0
17,2,158,5004.662036895752,0
17,2,146,5003.659009933472,0
89,2,152,10016.349077224731,0
17,2,134,5005.163908004761,0
17,2,146,5005.163908004761,0
17,2,158,5005.667209625244,0
17,2,146,5005.163908004761,0
89,2,152,10000.79607963562,0
17,2,134,5005.666017532349,0
17,2,146,5005.163908004761,0
17,2,158,5005.666971206665,0
17,2,146,5005.163192749023,0
89,2,152,10000.795841217041,0
17,2,134,5005.165100097656,0
17,2,146,5003.156900405884,0
17,2,158,5003.659009933472,0
17,2,146,5006.1681270599365,0
89,2,152,10016.349077224731,0
17,2,134,5005.164861679077,0
17,2,146,5005.163908004761,0
17,2,158,5005.666017532349,0
17,2,146,5005.666017532349,0
89,2,152,9969.690084457397,0
17,2,134,5005.1610469818115,0
17,2,146,5005.666017532349,0
17,2,158,5000.648975372314,0
17,2,146,5000.648021697998,0
89,2,152,10000.795125961304,0
17,2,134,5005.164861679077,0
17,2,146,5005.16414642334,0
17,2,158,5005.666017532349,0
17,2,146,5005.666017532349,0
89,2,152,10000.796794891357,0
17,2,134,5002.1538734436035,0
17,2,146,5005.163908004761,0
17,2,158,5005.667209625244,0
17,2,146,5005.163908004761,0
89,2,152,10000.79607963562,0
17,2,134,5005.165100097656,0
17,2,146,5005.666017532349,0
17,2,158,5005.666017532349,0
17,2,146,5005.666017532349,0
89,2,152,10000.79607963562,0
17,2,134,5000.648975372314,0
17,2,146,5005.666017532349,0
17,2,158,5005.666017532349,0
89,2,152,9985.24284362793,0
17,2,146,5005.163908004761,0
17,2,134,5005.163908004761,0
17,2,146,5005.666971206665,0
17,2,158,5005.666017532349,0
89,2,152,10000.795125961304,0
17,2,146,5005.163908004761,0
17,2,134,5005.163908004761,0
17,2,146,5004.160165786743,0
17,2,158,5005.666017532349,0
89,2,152,10016.349077224731,0
17,2,146,5005.6657791137695,0
17,2,134,5003.660202026367,0
17,2,146,5005.666017532349,0
17,2,158,5005.163908004761,0
89,2,152,9985.24284362793,0
17,2,146,5005.163908004761,0
17,2,134,5005.164861679077,0
17,2,146,5005.16414642334,0
17,2,158,5003.156900405884,0
89,2,152,10000.79607963562,0
17,2,146,5005.165100097656,0
17,2,134,5005.165100097656,0
17,2,146,5005.163908004761,0
17,2,158,5000.648975372314,0
89,2,152,10000.795841217041,0
17,2,146,5006.1681270599365,0
17,2,134,5005.163908004761,0
17,2,146,5005.666017532349,0
17,2,158,5005.666017532349,0
89,2,152,10000.79607963562,0
17,2,146,5005.666017532349,0
17,2,134,5005.16414642334,0
17,2,146,5005.666017532349,0
17,2,158,5005.666971206665,0
89,2,152,10016.349077224731,0
17,2,146,5001.149892807007,0
17,2,134,5000.147104263306,0
17,2,146,5005.666017532349,0
17,2,158,5005.666017532349,0
89,2,152,9985.243797302246,0
17,2,146,5005.666017532349,0
17,2,134,5005.16414642334,0
17,2,146,5005.164861679077,0
17,2,158,5005.665063858032,0
89,2,152,9985.243082046509,0
17,2,146,5001.652956008911,0
17,2,134,5003.156900405884,0
17,2,146,5001.151084899902,0
17,2,158,5005.666017532349,0
89,2,152,10000.79607963562,0
17,2,146,5005.163908004761,0
17,2,134,5005.163908004761,0
17,2,146,5000.147104263306,0
17,2,158,5005.666971206665,0
89,2,152,9985.241889953613,0
17,2,146,5000.14591217041,0
17,2,134,5005.165100097656,0
17,2,146,5000.647783279419,0
17,2,158,5005.667209625244,0
89,2,152,9985.243082046509,0
17,2,146,5001.149892807007,0
17,2,134,5005.163908004761,0
17,2,146,5005.163908004761,0
17,2,158,5005.666017532349,0
89,2,152,10016.349077224731,0
17,2,146,5005.666971206665,0
17,2,134,5005.163908004761,0
17,2,146,5005.165100097656,0
17,2,158,5003.659009933472,0
89,2,152,9985.241889953613,0
17,2,146,5001.652002334595,0
17,2,134,5005.16414642334,0
17,2,146,5001.150846481323,0
17,2,158,5005.666017532349,0
89,2,152,10000.79607963562,0
17,2,146,5005.165100097656,0
17,2,134,5005.165100097656,0
17,2,146,5005.162954330444,0
17,2,158,5005.666971206665,0
89,2,152,10016.349077224731,0
17,2,146,5005.666017532349,0
17,2,134,5002.154111862183,0
17,2,146,5000.648975372314,0
17,2,158,5005.666971206665,0
89,2,152,9969.688892364502,0
17,2,146,5001.651048660278,0
17,2,134,5005.165100097656,0
17,2,146,5005.163908004761,0
17,2,158,5005.666017532349,0
89,2,152,9985.241889953613,0
17,2,146,5005.165100097656,0
17,2,134,5005.165100097656,0
17,2,146,5005.666017532349,0
17,2,158,5005.664825439453,0
89,2,152,10000.79607963562,0
17,2,146,5005.666971206665,0
17,2,134,5005.164861679077,0
17,2,146,5005.16414642334,0
17,2,158,5005.666017532349,0
89,2,152,10000.794887542725,0
17,2,146,5004.662036895752,0
17,2,134,5005.165100097656,0
17,2,146,5005.163908004761,0
17,2,158,5005.163908004761,0
89,2,152,10000.795841217041,0
17,2,146,5005.16414642334,0
17,2,134,5004.662990570068,0
17,2,146,5005.16414642334,0
17,2,158,5005.666017532349,0
89,2,152,10016.349077224731,0
17,2,146,5005.164861679077,0
17,2,134,5005.164861679077,0
17,2,146,5005.16414642334,0
17,2,158,5005.666017532349,0
89,2,152,10000.79607963562,0
17,2,146,5005.163908004761,0
17,2,134,5005.16414642334,0
17,2,146,5005.666971206665,0
17,2,158,5005.665063858032,0
89,2,152,10016.348838806152,0
17,2,146,5006.167888641357,0
17,2,134,5005.165100097656,0
17,2,146,5003.659009933472,0
17,2,158,5005.666017532349,0
89,2,152,10016.349077224731,0
17,2,146,5006.166934967041,0
17,2,134,5005.165100097656,0
17,2,146,5005.6657791137695,0
17,2,158,5005.666017532349,0
89,2,152,9985.243082046509,0
17,2,146,5005.666017532349,0
17,2,134,5005.164861679077,0
17,2,146,5005.163192749023,0
17,2,158,5005.666971206665,0
89,2,152,10016.348838806152,0
17,2,146,5005.664825439453,0
17,2,134,5005.165100097656,0
17,2,146,5005.163908004761,0
17,2,158,5005.666017532349,0
89,2,152,10000.79607963562,0
17,2,146,5005.666971206665,0
17,2,134,5005.163908004761,0
17,2,146,5005.165100097656,0
17,2,158,5005.665063858032,0
89,2,152,10000.79607963562,0
17,2,146,5005.164861679077,0
17,2,134,5005.666017532349,0
17,2,146,5005.163908004761,0
17,2,158,5005.667209625244,0
89,2,152,10016.348838806152,0
17,2,146,5005.664825439453,0
17,2,134,5005.165100097656,0
17,2,146,5005.164861679077,0
17,2,158,5005.665063858032,0
89,2,152,10000.79607963562,0
17,2,146,5005.16414642334,0
17,2,134,5005.163908004761,0
17,2,146,5005.165100097656,0
17,2,158,5005.666017532349,0
89,2,152,10000.79607963562,0
17,2,146,5005.163908004761,0
17,2,134,5005.163908004761,0
17,2,146,5004.16111946106,0
17,2,158,5005.666017532349,0
89,2,152,10000.795841217041,0
17,2,146,5005.164861679077,0
17,2,134,5005.163908004761,0
17,2,146,5005.165100097656,0
17,2,158,5005.666017532349,0
89,2,152,9985.241889953613,0
17,2,146,5005.164861679077,0
17,2,134,5005.165100097656,0
17,2,146,5005.163908004761,0
17,2,158,5005.666017532349,0
89,2,152,9985.242128372192,0
17,2,146,5005.666017532349,0
17,2,134,5005.16414642334,0
17,2,146,5004.1608810424805,0
17,2,158,5005.666017532349,0
89,2,152,10000.79607963562,0
17,2,146,5005.666017532349,0
17,2,134,5005.165100097656,0
17,2,146,5005.162954330444,0
17,2,158,5005.666971206665,0
89,2,152,10000.79607963562,0
17,2,146,5005.163908004761,0
17,2,134,5005.163908004761,0
17,2,146,5005.666017532349,0
17,2,158,5005.666017532349,0
89,2,152,10000.79607963562,0
17,2,146,5005.165100097656,0
17,2,134,5005.163908004761,0
17,2,146,5005.666971206665,0
17,2,158,5005.665063858032,0
89,2,152,10000.794887542725,0
17,2,146,5005.666017532349,0
17,2,134,5005.164861679077,0
17,2,146,5005.16414642334,0
17,2,158,5005.666017532349,0
89,2,152,9985.24284362793,0
17,2,146,5000.648975372314,0
17,2,134,5005.16414642334,0
17,2,146,5005.666017532349,0
17,2,158,5005.164861679077,0
89,2,152,10000.79607963562,0
17,2,146,5005.665063858032,0
17,2,134,5005.165100097656,0
17,2,146,5005.163908004761,0
17,2,158,5005.666017532349,0
89,2,152,10016.350030899048,0
17,2,146,5006.1681270599365,0
17,2,134,5005.163908004761,0
17,2,146,5005.666017532349,0
17,2,158,5005.666017532349,0
89,2,152,10000.795841217041,0
17,2,146,5005.666017532349,0
17,2,134,5005.16414642334,0
17,2,146,5005.164861679077,0
17,2,158,5005.666017532349,0
89,2,152,10000.79607963562,0
17,2,146,5005.16414642334,0
17,2,134,5005.165100097656,0
17,2,146,5005.163908004761,0
17,2,158,5005.666017532349,0
89,2,152,10000.79607963562,0
17,2,146,5006.167888641357,0
17,2,134,5001.65319442749,0
17,2,146,5005.664825439453,0
17,2,158,5005.165100097656,0
89,2,152,10000.794887542725,0
17,2,146,5005.666017532349,0
17,2,134,5005.165100097656,0
17,2,146,5005.163908004761,0
17,2,158,5005.666017532349,0
89,2,152,9985.243082046509,0
17,2,146,5006.169080734253,0
17,2,134,5005.162954330444,0
17,2,146,5005.165100097656,0
17,2,158,5005.163908004761,0
89,2,152,10000.79607963562,0
17,2,146,5003.158092498779,0
17,2,134,5001.652002334595,0
17,2,146,5005.164861679077,0
17,2,158,5005.666017532349,0
89,2,152,10000.795841217041,0
17,2,146,5005.16414642334,0
17,2,134,5005.165100097656,0
17,2,146,5005.162954330444,0
17,2,158,5005.666971206665,0
89,2,152,10000.79607963562,0
17,2,146,5000.648021697998,0
17,2,134,5005.165100097656,0
17,2,146,5005.664825439453,0
17,2,158,5000.65016746521,0
89,2,152,10000.79607963562,0
17,2,146,5005.666017532349,0
17,2,134,5005.165100097656,0
17,2,146,5005.666017532349,0
17,2,158,5005.664825439453,0
89,2,152,10000.795841217041,0
17,2,146,5006.169080734253,0
17,2,134,5005.163908004761,0
17,2,146,5005.666017532349,0
17,2,158,5001.150131225586,0
89,2,152,10000.79607963562,0
17,2,146,5005.666017532349,0
17,2,134,5005.165100097656,0
17,2,146,5005.163908004761,0
17,2,158,5005.666017532349,0
89,2,152,10000.795125961304,0
17,2,146,5005.666017532349,0
17,2,134,5005.163908004761,0
17,2,146,5005.16414642334,0
17,2,158,5005.666971206665,0
89,2,152,10000.79607963562,0
17,2,146,5005.163908004761,0
17,2,134,5005.164861679077,0
17,2,146,5000.146150588989,0
17,2,158,5005.666017532349,0
89,2,152,10000.794887542725,0
17,2,146,5005.164861679077,0
17,2,134,5005.163908004761,0
17,2,146,5000.649929046631,0
17,2,158,5005.665063858032,0
89,2,152,9985.243082046509,0
17,2,146,5003.158092498779,0
17,2,134,5005.163908004761,0
17,2,146,5001.151084899902,0
17,2,158,5005.666017532349,0
89,2,152,10016.350030899048,0
17,2,146,5002.654790878296,0
17,2,134,5005.666017532349,0
17,2,146,5002.154111862183,0
17,2,158,5004.162073135376,0
89,2,152,9985.24284362793,0
17,2,146,5005.664825439453,0
17,2,134,5001.652956008911,0
17,2,146,5005.163908004761,0
17,2,158,5003.157138824463,0
89,2,152,10016.349077224731,0
17,2,146,5003.659009933472,0
17,2,134,5005.16414642334,0
17,2,146,5003.1578540802,0
17,2,158,5003.157138824463,0
89,2,152,10016.349077224731,0
17,2,146,5004.662990570068,0
17,2,134,5002.655029296875,0
17,2,146,5004.162073135376,0
17,2,158,5003.658056259155,0
89,2,152,10000.797033309937,0
17,2,146,5005.164861679077,0
17,2,134,5002.655029296875,0
17,2,146,5003.664016723633,0
17,2,158,5005.661964416504,0
89,2,152,9985.243082046509,0
17,2,146,5005.664825439453,0
17,2,134,5005.165100097656,0
17,2,146,5005.664825439453,0
17,2,158,5005.666017532349,0
89,2,152,10000.79607963562,0
17,2,146,5005.666971206665,0
17,2,134,5005.164861679077,0
17,2,146,5005.666017532349,0
17,2,158,5003.157138824463,0
89,2,152,10016.349077224731,0
17,2,146,5006.167888641357,0
17,2,134,5005.163908004761,0
17,2,146,5005.165100097656,0
17,2,158,5005.665063858032,0
89,2,152,9985.241889953613,0
17,2,146,5005.666971206665,0
17,2,134,5005.163908004761,0
17,2,146,5005.666017532349,0
17,2,158,5005.666017532349,0
89,2,152,9985.243082046509,0
17,2,146,5004.16111946106,0
17,2,134,5005.163908004761,0
17,2,146,5005.666971206665,0
17,2,158,5004.662036895752,0
89,2,152,9985.243082046509,0
17,2,146,5005.666017532349,0
17,2,134,5005.16414642334,0
17,2,146,5005.666017532349,0
17,2,158,5005.666017532349,0
89,2,152,9985.241889953613,0
17,2,146,5006.167888641357,0
17,2,134,5005.16414642334,0
17,2,146,5005.666017532349,0
17,2,158,5005.666971206665,0
89,2,152,10000.795125961304,0
17,2,146,5006.166934967041,0
17,2,134,5005.164861679077,0
17,2,146,5005.16414642334,0
17,2,158,5005.666017532349,0
89,2,152,10016.349077224731,0
17,2,146,5005.164861679077,0
17,2,134,5005.163908004761,0
17,2,146,5005.165100097656,0
17,2,158,5005.664825439453,0
89,2,152,10000.795841217041,0
17,2,146,5005.667209625244,0
17,2,134,5005.163908004761,0
17,2,146,5005.666017532349,0
17,2,158,5005.16414642334,0
89,2,152,10000.79607963562,0
17,2,146,5005.666017532349,0
17,2,134,5005.164861679077,0
17,2,146,5001.652002334595,0
17,2,158,5005.666017532349,0
89,2,152,10000.79607963562,0
17,2,146,5000.648021697998,0
17,2,134,5005.164861679077,0
17,2,146,5005.666017532349,0
17,2,158,5005.666017532349,0
89,2,152,10000.293016433716,0
17,2,146,5005.666017532349,0
17,2,134,5005.163908004761,0
17,2,146,5001.65319442749,0
17,2,158,5005.666017532349,0
89,2,152,10000.797033309937,0
17,2,146,5006.167888641357,0
17,2,134,5005.162954330444,0
17,2,146,5005.666971206665,0
17,2,158,5005.666017532349,0
89,2,152,10016.350030899048,0
17,2,146,5001.652002334595,0
17,2,134,5005.163908004761,0
17,2,146,5005.16414642334,0
17,2,158,5005.666971206665,0
89,2,152,9985.242128372192,0
17,2,146,5005.664825439453,0
17,2,134,5005.163908004761,0
17,2,146,5005.666017532349,0
17,2,158,5005.666971206665,0
89,2,152,10016.349077224731,0
17,2,146,5005.666017532349,0
17,2,134,5005.164861679077,0
17,2,146,5005.666017532349,0
17,2,158,5005.665063858032,0
89,2,152,10000.795841217041,0
17,2,146,5000.148057937622,0
17,2,134,5005.165100097656,0
17,2,146,5005.6657791137695,0
17,2,158,5005.666017532349,0
89,2,152,10000.79607963562,0
17,2,146,5005.666017532349,0
17,2,134,5005.163908004761,0
17,2,146,5005.666017532349,0
17,2,158,5005.666017532349,0
89,2,152,10000.797033309937,0
17,2,146,5005.666017532349,0
17,2,134,5005.163908004761,0
17,2,146,5005.666017532349,0
17,2,158,5005.666017532349,0
89,2,152,10000.794887542725,0
17,2,146,5005.666017532349,0
17,2,134,5005.165100097656,0
17,2,146,5005.162954330444,0
17,2,158,5005.666971206665,0
89,2,152,9985.241889953613,0
17,2,146,5005.666971206665,0
17,2,134,5005.162954330444,0
17,2,146,5005.16414642334,0
17,2,158,5005.666971206665,0
89,2,152,10016.349077224731,0
17,2,146,5005.163908004761,0
17,2,134,5005.163908004761,0
17,2,146,5005.16414642334,0
17,2,158,5005.666017532349,0
89,2,152,9985.241889953613,0
17,2,146,5005.666017532349,0
17,2,134,5005.164861679077,0
17,2,146,5005.666017532349,0
17,2,158,5005.665063858032,0
89,2,152,10016.350030899048,0
17,2,146,5005.666971206665,0
17,2,134,5005.165100097656,0
17,2,146,5005.666017532349,0
17,2,158,5005.666017532349,0
89,2,152,10016.349077224731,0
17,2,146,5005.666017532349,0
17,2,134,5005.16414642334,0
17,2,146,5005.6657791137695,0
17,2,158,5005.666017532349,0
89,2,152,9985.243082046509,0
17,2,146,5005.666017532349,0
17,2,134,5005.163908004761,0
17,2,146,5002.154111862183,0
17,2,158,5005.666017532349,0
89,2,152,9985.24284362793,0
17,2,146,5006.167888641357,0
17,2,134,5005.16414642334,0
17,2,146,5005.6657791137695,0
17,2,158,5005.666017532349,0
89,2,152,10000.795125961304,0
17,2,146,5005.165100097656,0
17,2,134,5005.163908004761,0
17,2,146,5005.666017532349,0
17,2,158,5005.666017532349,0
89,2,152,10000.79607963562,0
17,2,146,5005.666017532349,0
17,2,134,5005.16414642334,0
17,2,146,5005.666017532349,0
17,2,158,5005.6657791137695,0
89,2,152,10000.795841217041,0
17,2,146,5005.666017532349,0
17,2,134,5005.165100097656,0
17,2,146,5005.666017532349,0
17,2,158,5005.665063858032,0
89,2,152,10016.350030899048,0
17,2,146,5005.666971206665,0
17,2,134,5005.163908004761,0
17,2,146,5005.667209625244,0
17,2,158,5005.666017532349,0
89,2,152,10000.79607963562,0
17,2,146,5006.167888641357,0
17,2,134,5005.163908004761,0
17,2,146,5005.16414642334,0
17,2,158,5005.163908004761,0
89,2,152,10000.795841217041,0
17,2,146,5000.648975372314,0
17,2,134,5005.165100097656,0
17,2,146,5005.163908004761,0
17,2,158,5005.666017532349,0
89,2,152,10000.79607963562,0
17,2,146,5005.16414642334,0
17,2,134,5005.163908004761,0
17,2,146,5005.16414642334,0
17,2,158,5005.666971206665,0
89,2,152,9985.242128372192,0
17,2,146,5005.666017532349,0
17,2,134,5005.163908004761,0
17,2,146,5005.666017532349,0
17,2,158,5005.666017532349,0
89,2,152,10000.794887542725,0
17,2,146,5006.1681270599365,0
17,2,134,5005.163908004761,0
17,2,146,5005.666017532349,0
17,2,158,5005.666017532349,0
89,2,152,10000.797033309937,0
17,2,146,5006.167888641357,0
17,2,134,5005.165100097656,0
17,2,146,5005.666017532349,0
17,2,158,5005.665063858032,0
89,2,152,9985.242128372192,0
17,2,146,5005.164861679077,0
17,2,134,5005.165100097656,0
17,2,146,5005.666017532349,0
17,2,158,5005.666017532349,0
89,2,152,10016.350030899048,0
17,2,146,5006.167888641357,0
17,2,134,5005.16414642334,0
17,2,146,5005.666017532349,0
17,2,158,5005.666017532349,0
89,2,152,10016.348838806152,0
17,2,146,5005.666017532349,0
17,2,134,5005.163908004761,0
17,2,146,5005.666971206665,0
17,2,158,5005.665063858032,0
89,2,152,10000.79607963562,0
17,2,146,5005.666971206665,0
17,2,134,5005.165100097656,0
17,2,146,5005.666017532349,0
17,2,158,5005.666017532349,0
89,2,152,10000.79607963562,0
17,2,146,5006.167888641357,0
17,2,134,5005.16414642334,0
17,2,146,5005.6657791137695,0
17,2,158,5005.666017532349,0
89,2,152,10000.795841217041,0
17,2,146,5005.666017532349,0
17,2,134,5005.163908004761,0
17,2,146,5005.666017532349,0
17,2,158,5005.666971206665,0
89,2,152,9985.243082046509,0
17,2,146,5005.665063858032,0
17,2,134,5005.164861679077,0
17,2,146,5005.666017532349,0
17,2,158,5005.665063858032,0
89,2,152,10000.797033309937,0
17,2,146,5005.164861679077,0
17,2,134,5005.164861679077,0
17,2,146,5005.16414642334,0
17,2,158,5005.163908004761,0
89,2,152,10000.79607963562,0
17,2,146,5005.165100097656,0
17,2,134,5005.16414642334,0
17,2,146,5005.6657791137695,0
17,2,158,5005.666017532349,0
89,2,152,10016.349077224731,0
17,2,146,5005.666017532349,0
17,2,134,5005.16414642334,0
17,2,146,5005.164861679077,0
17,2,158,5005.666017532349,0
89,2,152,10016.350030899048,0
17,2,146,5005.16414642334,0
17,2,134,5005.165100097656,0
17,2,146,5005.163908004761,0
17,2,158,5003.158092498779,0
89,2,152,10016.349077224731,0
17,2,146,5005.163908004761,0
17,2,134,5005.16414642334,0
17,2,146,5005.666017532349,0
17,2,158,5005.666017532349,0
89,2,152,10000.795841217041,0
17,2,146,5005.163908004761,0
17,2,134,5005.163908004761,0
17,2,146,5005.666971206665,0
17,2,158,5005.665063858032,0
89,2,152,10016.349077224731,0
17,2,146,5005.666971206665,0
17,2,134,5005.163908004761,0
17,2,146,5005.666017532349,0
17,2,158,5005.666017532349,0
89,2,152,10016.349077224731,0
17,2,146,5001.150846481323,0
17,2,134,5005.163908004761,0
17,2,146,5005.165100097656,0
17,2,158,5005.666017532349,0
89,2,152,10000.795841217041,0
17,2,146,5005.163908004761,0
17,2,134,5005.163908004761,0
17,2,146,5005.666017532349,0
17,2,158,5005.666971206665,0
89,2,152,10016.348123550415,0
17,2,146,5005.665063858032,0
17,2,134,5005.165100097656,0
17,2,146,5005.665063858032,0
17,2,158,5005.666971206665,0
89,2,152,9985.243082046509,0
17,2,146,5002.655029296875,0
17,2,134,5005.666017532349,0
17,2,146,5005.666971206665,0
17,2,158,5005.666017532349,0
89,2,152,10016.349792480469,0
17,2,146,5006.166934967041,0
17,2,134,5005.163908004761,0
17,2,146,5005.666971206665,0
17,2,158,5005.665063858032,0
89,2,152,9985.242128372192,0
17,2,146,5005.666017532349,0
17,2,134,5005.165100097656,0
17,2,146,5005.163908004761,0
17,2,158,5005.666017532349,0
89,2,152,10000.79607963562,0
17,2,146,5005.163908004761,0
17,2,134,5005.164861679077,0
17,2,146,5005.666017532349,0
17,2,158,5005.666017532349,0
89,2,152,10000.795841217041,0
17,2,146,5006.16717338562,0
17,2,134,5005.164861679077,0
17,2,146,5005.666017532349,0
17,2,158,5005.666017532349,0
89,2,152,9969.690084457397,0
17,2,146,5006.167888641357,0
17,2,134,5005.16414642334,0
17,2,146,5005.666017532349,0
17,2,158,5005.666017532349,0
89,2,152,9969.690084457397,0
17,2,146,5005.666971206665,0
17,2,134,5005.16414642334,0
17,2,146,5005.666971206665,0
17,2,158,5005.666017532349,0
89,2,152,10000.795841217041,0
17,2,146,5005.664825439453,0
17,2,134,5005.164861679077,0
17,2,146,5005.665063858032,0
17,2,158,5005.666971206665,0
89,2,152,10000.79607963562,0
17,2,146,5005.665063858032,0
17,2,134,5005.164861679077,0
17,2,146,5005.666017532349,0
17,2,158,5005.666017532349,0
89,2,152,10016.349077224731,0
17,2,146,5005.666017532349,0
17,2,134,5005.16414642334,0
17,2,146,5005.666017532349,0
17,2,158,5005.666017532349,0
89,2,152,10000.79607963562,0
17,2,146,5005.666017532349,0
17,2,134,5005.16414642334,0
17,2,146,5000.146865844727,0
17,2,158,5005.666017532349,0
89,2,152,10000.795841217041,0
17,2,146,5005.666017532349,0
17,2,134,5005.165100097656,0
17,2,146,5005.163908004761,0
17,2,158,5005.666017532349,0
89,2,152,10000.79607963562,0
17,2,146,5006.166934967041,0
17,2,134,5005.165100097656,0
17,2,146,5005.163908004761,0
17,2,158,5005.666971206665,0
89,2,152,9985.241889953613,0
17,2,146,5005.16414642334,0
17,2,134,5005.16414642334,0
17,2,146,5005.6657791137695,0
17,2,158,5005.666017532349,0
89,2,152,10016.348838806152,0
17,2,146,5006.16717338562,0
17,2,134,5005.164861679077,0
17,2,146,5005.165100097656,0
17,2,158,5005.665063858032,0
89,2,152,9985.243082046509,0
17,2,146,5006.167888641357,0
17,2,134,5005.163908004761,0
17,2,146,5005.667209625244,0
17,2,158,5005.6657791137695,0
89,2,152,10000.79607963562,0
17,2,146,5005.666017532349,0
17,2,134,5005.162954330444,0
17,2,146,5005.165100097656,0
17,2,158,5005.666017532349,0
89,2,152,10000.795841217041,0
17,2,146,5006.167888641357,0
17,2,134,5005.163908004761,0
